orig.ident,nCount_RNA,nFeature_RNA,novelty_score,RNA_snn_res.0.8,seurat_clusters
control,1122,441,0.867031076308215,0,0
control,1665,681,0.8794730831668486,0,0
control,2707,885,0.8585443127863847,0,0
control,4233,1142,0.8431107396021086,4,4
control,1822,714,0.8752203266557387,11,11
control,2654,806,0.8488373673658249,4,4
control,3572,1026,0.8475154540066859,4,4
control,1729,594,0.8566899543495979,0,0
control,1158,539,0.8915955001050584,3,3
control,1061,482,0.8867479910748721,0,0
control,1359,566,0.8785903666189634,7,7
control,2251,909,0.882527595024527,6,6
control,1160,428,0.8586979421039528,0,0
control,1154,471,0.8729070069131563,0,0
control,1896,660,0.8601839532944737,0,0
control,1156,407,0.85198509107299,0,0
control,923,426,0.8867557300378539,0,0
control,1166,512,0.8834484108658597,0,0
control,1230,486,0.8694882762955636,9,9
control,1352,529,0.8698422058959986,0,0
control,575,301,0.8981394265847231,3,3
control,1970,791,0.8797104855660831,7,7
control,1341,567,0.8804622757179118,0,0
control,1226,508,0.8761120483962898,0,0
control,1000,452,0.8850461449371273,0,0
control,1168,508,0.882123596420401,1,1
control,1839,931,0.9094425954758582,3,3
control,1196,460,0.8651690730125149,0,0
control,277,103,0.8240957612828687,11,11
control,717,366,0.897728555000678,11,11
control,1953,864,0.8923668947771224,0,0
control,1171,454,0.8658975354584211,0,0
control,849,415,0.8938650082529681,3,3
control,447,274,0.919799133324587,3,3
control,2223,865,0.8775229251073421,7,7
control,1065,476,0.8844723271616652,7,7
control,2036,633,0.8466581625137638,4,4
control,3114,1005,0.8594023043537514,0,0
control,3758,903,0.8267758005777371,4,4
control,1418,604,0.8823993122776121,0,0
control,1085,564,0.9063886636456447,3,3
control,885,434,0.8949916870601865,0,0
control,2109,784,0.8707128109880281,0,0
control,790,404,0.8994881960293477,7,7
control,705,394,0.9112794534399635,3,3
control,3850,1068,0.8446811947394269,4,4
control,980,430,0.8803976660205852,7,7
control,2917,972,0.862257165763808,4,4
control,1033,439,0.8767009184717078,0,0
control,3666,918,0.8312802167480867,4,4
control,3258,975,0.8508529004969644,4,4
control,1344,545,0.8746954168027827,7,7
control,877,387,0.8792766981184765,7,7
control,382,235,0.9182841507026226,9,9
control,2169,889,0.8838945876347898,6,6
control,3795,957,0.8328403349141977,4,4
control,787,450,0.916172535667821,6,6
control,1014,439,0.8790522807103012,7,7
control,894,402,0.8823884210122257,7,7
control,1572,577,0.8638250614177119,7,7
control,852,339,0.8634198441495321,9,9
control,735,426,0.9173572946607786,6,6
control,1560,544,0.856715363098558,0,0
control,1401,402,0.8276743228730101,9,9
control,1053,594,0.9177343858419487,0,0
control,763,368,0.8901391071917669,3,3
control,1545,693,0.8908112079269951,0,0
control,1291,546,0.8798642042733212,9,9
control,1318,538,0.8752744599061346,0,0
control,1118,657,0.9242641162702432,0,0
control,981,431,0.880604526657834,0,0
control,1673,641,0.8707496708312319,0,0
control,693,401,0.9163635433637993,3,3
control,1699,725,0.8855005478255467,0,0
control,1022,490,0.8939159245908043,0,0
control,761,428,0.9132566742971653,3,3
control,1483,614,0.8792318721722562,0,0
control,873,340,0.8607503083197192,0,0
control,2526,859,0.862322010537374,12,12
control,1301,510,0.8694056175046816,0,0
control,855,427,0.8971549370272635,3,3
control,795,370,0.8854747037685041,0,0
control,980,466,0.8920709599230964,0,0
control,1861,590,0.8474210826906021,4,4
control,2926,939,0.8575967497955038,14,14
control,1851,645,0.8598745777415757,0,0
control,1405,510,0.8601806212558175,7,7
control,821,360,0.8771453335968701,0,0
control,1147,440,0.8639966934561811,0,0
control,1468,622,0.8822330494195773,9,9
control,419,229,0.8999400741783846,7,7
control,2772,885,0.8559745175789368,4,4
control,2346,629,0.830379309961916,4,4
control,2144,947,0.8934701722803826,0,0
control,939,442,0.8899158641428092,3,3
control,982,409,0.8728696503013819,0,0
control,1289,542,0.8790279630586505,0,0
control,1235,555,0.8876418517138235,0,0
control,640,283,0.8737096188608067,9,9
control,1788,549,0.8423317267406161,9,9
control,2585,833,0.8558765620327606,4,4
control,730,460,0.9299537501577994,0,0
control,1967,556,0.8334055370699924,4,4
control,2388,689,0.8401984559597309,9,9
control,607,303,0.8915826068349049,0,0
control,1127,392,0.8497217290987275,9,9
control,1163,535,0.8899960320434559,7,7
control,1690,578,0.8556458423627008,12,12
control,833,521,0.9302184010692518,6,6
control,1875,710,0.8711448947654277,3,3
control,1076,456,0.8770215978767284,11,11
control,1223,439,0.8558793406138987,0,0
control,6147,1594,0.8452818677493609,14,14
control,1112,383,0.8480334572810524,0,0
control,1600,673,0.8826183412394593,0,0
control,1920,597,0.845482682752656,4,4
control,3254,849,0.8338722972758958,4,4
control,2510,804,0.8545690812595986,4,4
control,1012,410,0.8694265937931569,0,0
control,1169,479,0.87369542834565594,0,0
control,1341,577,0.8828900701785233,0,0
control,2457,728,0.8441856495654054,4,4
control,1112,479,0.8799222944125422,0,0
control,1319,534,0.8741433559705545,7,7
control,3044,820,0.8364748536981187,4,4
control,777,369,0.8881150356510992,3,3
control,1214,540,0.8859273732991244,0,0
control,1665,680,0.8792749716669204,3,3
control,2553,808,0.8533513348674928,7,7
control,1828,537,0.836908096662016,0,0
control,374,186,0.8820933552521188,3,3
control,1213,473,0.8673741499571473,0,0
control,839,395,0.8881014016922534,9,9
control,3369,822,0.8263277057798274,4,4
control,774,399,0.9003828765151319,7,7
control,1531,551,0.8606508480371635,0,0
control,275,162,0.9057866604793583,0,0
control,1252,576,0.8911475418896634,3,3
control,593,256,0.8684430101846203,0,0
control,848,399,0.8881903359077487,0,0
control,449,223,0.885402244408344,9,9
control,2193,715,0.8543169823714203,0,0
control,1475,506,0.8533695173126844,9,9
control,1114,502,0.8863818450614112,9,9
control,1207,448,0.8603276630860504,0,0
control,1177,523,0.8852815311571178,7,7
control,1113,489,0.8827550066736803,0,0
control,1007,431,0.8772731989456825,3,3
control,1246,490,0.8690616702106354,0,0
control,4357,1083,0.8338752555745969,14,14
control,1748,631,0.8635292474007122,0,0
control,1590,755,0.8989659326441981,3,3
control,1170,568,0.8977123485418409,3,3
control,316,192,0.9134348233346905,3,3
control,2806,876,0.8533727650233286,0,0
control,1213,543,0.8868103997496778,0,0
control,1501,584,0.8709323960657446,0,0
control,1594,647,0.877725069501309,14,14
control,973,489,0.9000024439780202,0,0
control,1155,472,0.8731005447052478,0,0
control,683,412,0.9225508452703346,0,0
control,1051,405,0.8629377414122954,1,1
control,1168,523,0.886243632956083,3,3
control,1071,535,0.9005093615538028,11,11
control,1471,503,0.8528719462186307,4,4
control,2020,728,0.8659083587207886,0,0
control,1660,593,0.861168202292273,0,0
control,905,388,0.8755966954619032,9,9
control,1341,466,0.8532203628704408,0,0
control,870,400,0.885199166159556,3,3
control,3067,864,0.8422009752295894,4,4
control,1655,591,0.8610628820159476,4,4
control,1184,480,0.872416012555028,0,0
control,1145,486,0.8783285766176454,0,0
control,5550,1473,0.8461417846101359,12,12
control,1596,519,0.8476863815091974,9,9
control,2198,885,0.8817830208894112,7,7
control,2727,876,0.8564533675315132,4,4
control,1043,455,0.8806365222906277,7,7
control,1652,649,0.8739079925904489,0,0
control,578,326,0.9099504936758881,3,3
control,1832,622,0.8562225557860871,4,4
control,1939,911,0.9002124204635507,3,3
control,1149,571,0.9007672669539069,6,6
control,921,481,0.9048279877548099,0,0
control,1250,525,0.878346252225728,9,9
control,3764,1056,0.8456264578387069,14,14
control,1289,502,0.8683228627732049,0,0
control,1609,471,0.8336111611234773,9,9
control,596,294,0.8894156047410348,0,0
control,635,338,0.9022907120389134,3,3
control,2484,827,0.8593152414321713,4,4
control,2433,796,0.8567015129361001,0,0
control,3754,1147,0.855943019701338,12,12
control,3758,1004,0.8396559458168772,4,4
control,671,340,0.8955526759276371,3,3
control,754,408,0.9073073473249341,11,11
control,322,195,0.9131444263636966,3,3
control,941,410,0.8786632278156563,1,1
control,3449,984,0.8460301484585205,9,9
control,2398,678,0.8376792999098898,4,4
control,2107,825,0.877481441735313,7,7
control,331,196,0.909687517171262,3,3
control,348,213,0.9161152889426397,9,9
control,1079,382,0.8513172128862585,7,7
control,1256,452,0.8567755119453832,9,9
control,764,462,0.9242302083733134,6,6
control,835,396,0.8891081256401879,3,3
control,1797,593,0.8520552247695098,0,0
control,889,353,0.8639740865933706,0,0
control,3609,1086,0.853387592044886,4,4
control,1071,479,0.8846606469586328,0,0
control,1285,550,0.8814564420186374,7,7
control,1068,426,0.8682013331418418,0,0
control,2005,755,0.8715467191908723,7,7
control,957,393,0.8703351875300006,0,0
control,664,383,0.9153242122088957,3,3
control,1899,723,0.8720806850784109,3,3
control,1228,432,0.8531286870841288,9,9
control,1461,572,0.8713114690872593,4,4
control,2870,1002,0.8678340704364655,12,12
control,657,359,0.9068447803138389,3,3
control,2010,733,0.8673732726838281,4,4
control,1598,597,0.8665234286911874,0,0
control,3571,1262,0.8728518954589575,13,13
control,1942,614,0.8479188102465591,4,4
control,1067,447,0.8752191611958943,0,0
control,3034,794,0.8327994056198168,4,4
control,1170,472,0.8715058732173082,0,0
control,4145,964,0.8248947602498092,14,14
control,2026,709,0.8620976934515887,4,4
control,1228,508,0.8759112853870648,9,9
control,2930,926,0.8557035663158438,7,7
control,1218,505,0.8760856719987465,0,0
control,582,341,0.9160307151604841,6,6
control,1328,495,0.8627711513000856,0,0
control,866,422,0.8937179440152226,7,7
control,1322,537,0.8746465377296698,0,0
control,3233,1091,0.8655743711029125,4,4
control,988,501,0.9015214843216627,0,0
control,991,452,0.8862059952486495,7,7
control,1226,559,0.8895646058846897,0,0
control,2913,932,0.8571374336703287,9,9
control,1216,542,0.8862425138584944,0,0
control,1537,525,0.8536045470948007,0,0
control,2831,969,0.8651146572839995,3,3
control,2498,1033,0.8871282768714237,7,7
control,1276,618,0.8986228791058476,7,7
control,1276,469,0.860045482786737,0,0
control,1226,457,0.8612350356103784,4,4
control,762,360,0.8870029289802046,0,0
control,1189,496,0.8765275693994445,0,0
control,911,435,0.891526566445345,7,7
control,1066,422,0.8670815635066713,0,0
control,2857,876,0.851441125925249,4,4
control,785,343,0.8757886954030397,0,0
control,854,460,0.9083391094601417,3,3
control,1692,659,0.8731523669283955,9,9
control,880,360,0.8681669364012871,0,0
control,2578,755,0.8436553123890731,4,4
control,1873,732,0.8753179568658467,7,7
control,1045,637,0.9287947738906445,6,6
control,1115,437,0.8665058295962141,0,0
control,1125,503,0.8854254138986646,3,3
control,1229,421,0.8494054138957844,0,0
control,963,441,0.8863169629787692,0,0
control,1041,531,0.903111522064027,3,3
control,1173,500,0.8793443952598594,7,7
control,987,381,0.8619410850899846,0,0
control,1195,466,0.8671000669462068,0,0
control,1200,404,0.8464527278009711,0,0
control,890,477,0.9081601188738923,0,0
control,1193,516,0.8816921415721557,0,0
control,884,489,0.9127277882819147,3,3
control,2044,646,0.8488895148865924,4,4
control,961,565,0.9226629794761443,6,6
control,1228,465,0.8634773932140316,0,0
control,977,452,0.8880374803280595,0,0
control,1087,407,0.859485217218824,0,0
control,1296,525,0.8739172821687512,7,7
control,3765,1160,0.8570076629496344,12,12
control,557,349,0.9260595502008242,6,6
control,1690,827,0.9038438385654943,6,6
control,1014,508,0.9001428966609086,0,0
control,1161,607,0.9081047481655161,3,3
control,906,473,0.9045468988592524,0,0
control,459,256,0.9047368278004017,3,3
control,1760,692,0.8750870463770419,3,3
control,377,166,0.861729012680217,9,9
control,3549,1057,0.8518266744325842,4,4
control,955,408,0.8760594662355781,0,0
control,573,203,0.8366086583888751,9,9
control,1026,436,0.876571676182777,3,3
control,2429,799,0.857364916726349,0,0
control,1185,475,0.8708324265700699,0,0
control,952,442,0.8881318251235323,3,3
control,733,370,0.8963729577697711,3,3
control,1141,453,0.868776591700601,3,3
control,905,431,0.8910349673240244,0,0
control,1253,508,0.873436555411959,9,9
control,819,322,0.8608346993509288,0,0
control,854,431,0.8986918408421569,3,3
control,1267,614,0.8986042880969398,0,0
control,1178,401,0.8476135533912947,9,9
control,2301,729,0.8515165166266517,0,0
control,1041,477,0.8876759288376513,7,7
control,1852,613,0.8530497963448948,0,0
control,1077,641,0.9256788778139845,3,3
control,1059,559,0.9082665467240725,0,0
control,255,120,0.863971132895317,9,9
control,894,396,0.8801755710357777,3,3
control,545,300,0.9052493864316569,3,3
control,1030,480,0.8899389636418098,7,7
control,877,416,0.8899400925948373,0,0
control,3770,775,0.8078931566026413,4,4
control,1144,433,0.8620407605972583,0,0
control,831,416,0.8970723428614645,3,3
control,2874,868,0.8496547553500907,4,4
control,1447,511,0.8569681594569566,12,12
control,1393,537,0.8683259327532805,0,0
control,2042,832,0.8821976297821748,9,9
control,1376,580,0.8804600023105039,7,7
control,947,405,0.876057937275192,0,0
control,1005,441,0.880843542652211,7,7
control,2312,719,0.849209044432383,4,4
control,1110,491,0.8836768746266681,0,0
control,1237,493,0.870803681590915,11,11
control,1355,551,0.8752250093236932,0,0
control,1588,614,0.8710711021348779,4,4
control,1346,447,0.847002031740264,0,0
control,1938,583,0.8413054225298919,4,4
control,2630,873,0.8599568123079699,3,3
control,1893,770,0.8807928182712353,7,7
control,1245,501,0.8722746380964138,0,0
control,5314,641,0.7534336696642742,9,9
control,946,527,0.9146203575523063,3,3
control,2523,779,0.8499728960875341,12,12
control,2828,1002,0.8694439019614161,4,4
control,696,388,0.9107237426516203,3,3
control,912,469,0.9024248313296257,3,3
control,834,454,0.9095874068086697,3,3
control,662,437,0.9360561385420519,0,0
control,1641,547,0.8516002670854173,0,0
control,1274,471,0.8608293264213702,9,9
control,160,106,0.9188727842412252,16,16
control,637,353,0.9085763268433404,3,3
control,1875,644,0.8581988315539868,4,4
control,1785,675,0.8701164093344396,3,3
control,873,438,0.8981507369974311,3,3
control,2531,652,0.8269191934449861,4,4
control,3375,1026,0.8534335913109151,4,4
control,1112,446,0.8697451479032625,0,0
control,644,348,0.9048353560678905,3,3
control,1557,568,0.8628130692403815,4,4
control,1305,481,0.8608730347788154,4,4
control,1755,618,0.8602805405226931,0,0
control,3221,1240,0.8818215120341389,17,17
control,1489,579,0.8707123390147942,0,0
control,1468,596,0.8763771197859085,0,0
control,972,390,0.8672536947798746,7,7
control,674,293,0.8720976400788405,9,9
control,2836,808,0.84206740163716,9,9
control,2806,900,0.8567770877685518,0,0
control,1257,544,0.8826405195312227,7,7
control,1232,453,0.8594088525238813,0,0
control,1656,574,0.8570550432334285,9,9
control,970,579,0.92497144392795,6,6
control,494,311,0.9253946061693034,0,0
control,1338,560,0.8790105881222838,0,0
control,1779,671,0.8697136909881537,4,4
control,188,120,0.9142642612608513,6,6
control,3271,1055,0.8601784491302561,12,12
control,1742,750,0.8870776149363593,7,7
control,1027,452,0.8816458006009172,3,3
control,2384,851,0.8675344615721149,9,9
control,4302,1038,0.8300690531781096,4,4
control,1430,560,0.8709652456586029,0,0
control,1195,434,0.857060257560908,4,4
control,2547,1039,0.8856693810596499,17,17
control,1058,418,0.8666519103623515,0,0
control,1047,506,0.8954298873040082,0,0
control,1440,561,0.8703759838005506,0,0
control,765,365,0.8885553738107181,0,0
control,1593,428,0.8217571685514654,9,9
control,2887,993,0.8660584703846971,3,3
control,887,461,0.9035854618043658,5,5
control,1181,449,0.8632912130824888,0,0
control,565,346,0.922613154141451,6,6
control,2342,764,0.8556222029774271,4,4
control,2651,892,0.8618205499841791,12,12
control,854,440,0.901753596023836,0,0
control,1941,540,0.8310135460977294,4,4
control,880,433,0.8953993587023237,7,7
control,2648,822,0.8515751279808138,9,9
control,1239,518,0.877551627778483,0,0
control,1951,671,0.8591189954848646,12,12
control,1665,592,0.8605914986517801,4,4
control,2337,657,0.8364057062815095,4,4
control,897,416,0.8869886323356571,3,3
control,1128,468,0.8748281271325553,0,0
control,1715,554,0.84826398192058,4,4
control,1432,734,0.908031622750181,13,13
control,4395,1158,0.8409945488837853,14,14
control,1258,563,0.8873521866649626,0,0
control,1055,450,0.8776020359532922,0,0
control,2939,1085,0.8752177211409761,17,17
control,903,364,0.8664993057461511,0,0
control,428,179,0.8561281291694651,0,0
control,1887,842,0.8930145872953985,6,6
control,869,500,0.9183231858335064,3,3
control,1433,475,0.8480623652769917,9,9
control,1797,539,0.8393143073840281,4,4
control,1073,526,0.8978373898842157,0,0
control,3656,1027,0.8452330098479979,12,12
control,2967,920,0.8535474615474916,4,4
control,1153,431,0.8604259107077535,0,0
control,844,368,0.876810511918104,0,0
control,801,415,0.9016458116548176,0,0
control,1000,471,0.8910069690429654,3,3
control,2760,968,0.8677577018443873,12,12
control,1509,528,0.8565272403684311,4,4
control,582,339,0.915106754238752,3,3
control,2436,710,0.8419043533384525,4,4
control,1234,644,0.9086378199092864,3,3
control,1003,456,0.8859374324681708,3,3
control,1354,459,0.849979825398215,0,0
control,920,421,0.8854487057482934,3,3
control,1134,525,0.8905086355694084,3,3
control,1136,513,0.8869989478167807,7,7
control,1116,537,0.8957595428444052,0,0
control,980,396,0.8684382658452598,0,0
control,1499,516,0.8541621975281619,0,0
